layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,warning,weak_rank_loss,xmax,xmin
149,Linear,0.05602112404015008,4096,4096,1.0,3.2290508856396367,4.143528187236799,-0.9708197559977457,True,19.2,LAYER_TYPE.DENSE,5.501132789829614,3.723,1.283,_orig_mod.model.layers.10.self_attn.v_proj,0,5284.0,4096,324,4096,1,0.12383616031331315,19.2,275.2,success,4.3828125,,3,19.203125,4.0625
150,Linear,0.040060100184753034,4096,4096,1.0,3.9078013907978537,5.7662967788042545,-0.9764453671666068,True,29.9,LAYER_TYPE.DENSE,6.183310555749311,3.725,1.476,_orig_mod.model.layers.10.self_attn.o_proj,0,5308.0,4096,215,4096,1,0.19831040888285065,29.9,177.5,success,5.46875,,3,29.90625,4.90625
153,Linear,0.018717677570058378,4096,11008,2.6875,3.453588277151068,8.006658759723278,-1.0037697642725036,True,208.2,LAYER_TYPE.DENSE,8.11896097305133,4.363,2.318,_orig_mod.model.layers.10.mlp.gate_proj,0,23150.0,4096,373,4096,1,0.12704198535243086,208.2,111.2,success,14.4296875,,0,208.25,12.1953125
154,Linear,0.03551114589600568,4096,11008,2.6875,4.3767597696611675,7.582394366580968,-1.0134136691334084,True,54.03,LAYER_TYPE.DENSE,8.249372609225414,4.336,1.732,_orig_mod.model.layers.10.mlp.up_proj,0,21600.0,4096,368,4096,1,0.17602577119560028,54.03,399.8,success,7.3515625,,0,54.03125,11.328125
155,Linear,0.03538851944445914,4096,11008,2.6875,3.343529243763512,5.971987291839319,-1.0061807404877299,True,61.1,LAYER_TYPE.DENSE,7.082334696874793,4.316,1.786,_orig_mod.model.layers.10.mlp.down_proj,0,20720.0,4096,579,4096,1,0.09739375165148384,61.1,339.2,success,7.81640625,,0,61.09375,8.9921875
161,Linear,0.044357467092335234,4096,4096,1.0,4.138632808469544,9.885835790543462,-0.9434953588918489,True,244.6,LAYER_TYPE.DENSE,9.928899032656847,4.125,2.389,_orig_mod.model.layers.11.self_attn.q_proj,0,13350.0,4096,20,4096,1,0.7018196316148978,244.6,54.6,success,15.640625,,2,244.625,47.0
162,Linear,0.028297160591764514,4096,4096,1.0,2.8984167594836436,7.3932271247766375,-0.9451026763686663,True,355.8,LAYER_TYPE.DENSE,7.486068217105391,4.137,2.55,_orig_mod.model.layers.11.self_attn.k_proj,0,13760.0,4096,190,4096,1,0.13772562718161938,355.8,38.7,success,18.859375,,4,355.75,14.2421875
163,Linear,0.07482761826854673,4096,4096,1.0,3.526660693187885,4.253345660241248,-0.9772490259050155,True,16.06,LAYER_TYPE.DENSE,5.732523673282471,3.768,1.206,_orig_mod.model.layers.11.self_attn.v_proj,0,5850.0,4096,326,4096,1,0.13993879313336144,16.06,364.0,success,4.0078125,,4,16.0625,4.484375
164,Linear,0.070940020751595,4096,4096,1.0,8.880583077781154,11.647092845175868,-0.9772490259050155,True,20.5,LAYER_TYPE.DENSE,11.770307926246836,3.766,1.312,_orig_mod.model.layers.11.self_attn.o_proj,0,5828.0,4096,29,4096,1,1.4633875396609237,20.5,284.2,success,4.52734375,under-trained,3,20.5,10.515625
167,Linear,0.01683284127315199,4096,11008,2.6875,3.443499470020124,8.144683316785878,-1.0013587880572774,True,231.6,LAYER_TYPE.DENSE,8.243634017568125,4.363,2.365,_orig_mod.model.layers.11.mlp.gate_proj,0,23040.0,4096,237,4096,1,0.15872234680560715,231.6,99.5,success,15.21875,,0,231.625,14.8515625
168,Linear,0.02501794517339584,4096,11008,2.6875,4.207154991650822,7.699422318704727,-1.0126100103949995,True,67.56,LAYER_TYPE.DENSE,8.212729531055349,4.34,1.83,_orig_mod.model.layers.11.mlp.up_proj,0,21860.0,4096,330,4096,1,0.17654807174758452,67.56,323.5,success,8.21875,,0,67.5625,11.9140625
169,Linear,0.03714314850397482,4096,11008,2.6875,3.954957201980781,6.9636599952845195,-1.0101990341797735,True,57.66,LAYER_TYPE.DENSE,7.8096413213649685,4.32,1.761,_orig_mod.model.layers.11.mlp.down_proj,0,21000.0,4096,301,4096,1,0.17032090159478397,57.66,364.0,success,7.59375,,0,57.65625,12.03125
175,Linear,0.038941830782219466,4096,4096,1.0,2.777143864427157,6.395024640936755,-0.9402807239382139,True,201.1,LAYER_TYPE.DENSE,6.75510072975953,4.086,2.303,_orig_mod.model.layers.12.self_attn.q_proj,0,12184.0,4096,201,4096,1,0.12535006335237023,201.1,60.6,success,14.1796875,,4,201.125,12.8984375
176,Linear,0.02537105541778395,4096,4096,1.0,2.674294174647056,6.591717282040205,-0.9394770651998052,True,291.2,LAYER_TYPE.DENSE,6.811341092707214,4.098,2.465,_orig_mod.model.layers.12.self_attn.k_proj,0,12540.0,4096,257,4096,1,0.10443960113408587,291.2,43.06,success,17.0625,,4,291.25,10.6171875
177,Linear,0.06440692236741224,4096,4096,1.0,4.0225234155020795,4.839598484275939,-0.9772490259050155,True,15.95,LAYER_TYPE.DENSE,6.145772057814374,3.736,1.203,_orig_mod.model.layers.12.self_attn.v_proj,0,5460.0,4096,183,4096,1,0.22343136006974038,15.95,342.2,success,3.994140625,,3,15.953125,5.484375
178,Linear,0.04898747993287622,4096,4096,1.0,4.285797330379827,6.106424126000164,-0.9748380496897894,True,26.6,LAYER_TYPE.DENSE,6.650163150498267,3.75,1.425,_orig_mod.model.layers.12.self_attn.o_proj,0,5624.0,4096,116,4096,1,0.3050786232230681,26.6,211.5,success,5.15625,,4,26.59375,6.80859375
181,Linear,0.009233974549715807,4096,11008,2.6875,3.474514892755037,8.46234388919049,-1.0013587880572774,True,272.2,LAYER_TYPE.DENSE,8.519347610375561,4.367,2.436,_orig_mod.model.layers.12.mlp.gate_proj,0,23300.0,4096,288,4096,1,0.14581218840118243,272.2,85.56,success,16.5,,0,272.25,13.6875
182,Linear,0.02875810843212595,4096,11008,2.6875,4.6605499538266955,8.374425698282343,-1.0126100103949995,True,62.62,LAYER_TYPE.DENSE,8.805237238451701,4.344,1.797,_orig_mod.model.layers.12.mlp.up_proj,0,22160.0,4096,220,4096,1,0.24679422754097852,62.62,353.8,success,7.9140625,,0,62.625,13.84375
183,Linear,0.03091373324745561,4096,11008,2.6875,3.8421406529364797,6.765019137934056,-1.0110026929181821,True,57.6,LAYER_TYPE.DENSE,7.634014207635324,4.324,1.761,_orig_mod.model.layers.12.mlp.down_proj,0,21100.0,4096,433,4096,1,0.13658456331337826,57.6,366.5,success,7.58984375,,0,57.59375,10.375
189,Linear,0.03478764494829423,4096,4096,1.0,2.8997882602641303,6.6604511602941745,-0.94912097006071,True,198.2,LAYER_TYPE.DENSE,6.891104629715659,4.062,2.297,_orig_mod.model.layers.13.self_attn.q_proj,0,11590.0,4096,213,4096,1,0.13017134669958705,198.2,58.47,success,14.078125,,2,198.25,11.4296875
190,Linear,0.01898367388444161,4096,4096,1.0,2.8522011927574056,6.9466697018915715,-0.9483173113223012,True,272.2,LAYER_TYPE.DENSE,7.081412111743378,4.08,2.436,_orig_mod.model.layers.13.self_attn.k_proj,0,11944.0,4096,230,4096,1,0.12213052993046195,272.2,43.88,success,16.5,,3,272.25,10.78125
191,Linear,0.06763052542305581,4096,4096,1.0,7.05633227691147,8.558559265550826,-0.9820709783354679,True,16.34,LAYER_TYPE.DENSE,9.153508442462593,3.775,1.213,_orig_mod.model.layers.13.self_attn.v_proj,0,5972.0,4096,52,4096,1,0.8398621756019953,16.34,365.5,success,4.04296875,under-trained,2,16.34375,8.5234375
192,Linear,0.05363935792407487,4096,4096,1.0,4.619567605942656,6.581981579170249,-0.9756417084281981,True,26.6,LAYER_TYPE.DENSE,7.082910757567171,3.781,1.425,_orig_mod.model.layers.13.self_attn.o_proj,0,6050.0,4096,107,4096,1,0.3499168079232421,26.6,227.4,success,5.15625,,4,26.59375,7.57421875
195,Linear,0.010019086695735924,4096,11008,2.6875,3.552862946438181,8.43804949779068,-1.0037697642725036,True,237.6,LAYER_TYPE.DENSE,8.50300549370393,4.363,2.375,_orig_mod.model.layers.13.mlp.gate_proj,0,23090.0,4096,335,4096,1,0.13947780247400018,237.6,97.2,success,15.4140625,,0,237.625,12.6484375
196,Linear,0.0292370934634133,4096,11008,2.6875,4.619594977369893,8.521889562745828,-1.0126100103949995,True,69.9,LAYER_TYPE.DENSE,8.843752733218354,4.355,1.845,_orig_mod.model.layers.13.mlp.up_proj,0,22600.0,4096,248,4096,1,0.229844510907614,69.9,323.2,success,8.359375,,0,69.875,13.484375
197,Linear,0.022115530238067782,4096,11008,2.6875,3.859181141181871,6.723417144402791,-1.0110026929181821,True,55.25,LAYER_TYPE.DENSE,7.696166963906918,4.332,1.742,_orig_mod.model.layers.13.mlp.down_proj,0,21500.0,4096,409,4096,1,0.14137740849751082,55.25,389.2,success,7.43359375,,0,55.25,10.6796875
203,Linear,0.05196760632828279,4096,4096,1.0,2.69424490075008,6.262014515415226,-0.94912097006071,True,210.9,LAYER_TYPE.DENSE,6.525801444915669,4.07,2.324,_orig_mod.model.layers.14.self_attn.q_proj,0,11750.0,4096,341,4096,1,0.09174850528507748,210.9,55.72,success,14.5234375,,3,210.875,8.5625
204,Linear,0.028237966551513782,4096,4096,1.0,2.979027191780677,7.342836554740653,-0.9499246287991188,True,291.2,LAYER_TYPE.DENSE,7.421382738001481,4.08,2.465,_orig_mod.model.layers.14.self_attn.k_proj,0,11940.0,4096,170,4096,1,0.15178445680727096,291.2,40.97,success,17.0625,,3,291.25,12.984375
205,Linear,0.040216404166290354,4096,4096,1.0,6.833333969280908,7.927735112798553,-0.9852856132891028,True,14.445,LAYER_TYPE.DENSE,8.621482323300352,3.781,1.16,_orig_mod.model.layers.14.self_attn.v_proj,0,6052.0,4096,74,4096,1,0.6781112999330163,14.445,419.0,success,3.80078125,under-trained,3,14.4453125,7.171875
206,Linear,0.04269013065193261,4096,4096,1.0,4.076153004440691,5.819663762199502,-0.9764453671666068,True,26.75,LAYER_TYPE.DENSE,6.466575363632096,3.783,1.428,_orig_mod.model.layers.14.self_attn.o_proj,0,6068.0,4096,181,4096,1,0.2286486521161399,26.75,226.9,success,5.171875,,3,26.75,6.11328125
209,Linear,0.013427999304923999,4096,11008,2.6875,3.6717311188014023,8.562591710642334,-1.0045734230109122,True,215.0,LAYER_TYPE.DENSE,8.622195107244957,4.363,2.332,_orig_mod.model.layers.14.mlp.gate_proj,0,23040.0,4096,318,4096,1,0.149823241464501,215.0,107.2,success,14.6640625,,0,215.0,12.9609375
210,Linear,0.03127879828255287,4096,11008,2.6875,4.993975376888948,9.105226590480143,-1.0134136691334084,True,66.5,LAYER_TYPE.DENSE,9.35190135720072,4.355,1.823,_orig_mod.model.layers.14.mlp.up_proj,0,22750.0,4096,213,4096,1,0.2736626835573468,66.5,342.2,success,8.15625,,0,66.5,14.1484375
211,Linear,0.012310769691177614,4096,11008,2.6875,3.740793771387766,6.418529937820611,-1.0101990341797735,True,51.94,LAYER_TYPE.DENSE,7.598629710409956,4.336,1.716,_orig_mod.model.layers.14.mlp.down_proj,0,21710.0,4096,493,4096,1,0.12343914332176856,51.94,418.0,success,7.20703125,,0,51.9375,9.890625
217,Linear,0.036638390317822456,4096,4096,1.0,2.681770426917491,6.2277832765720635,-0.9499246287991188,True,210.2,LAYER_TYPE.DENSE,6.5025323130600645,4.07,2.322,_orig_mod.model.layers.15.self_attn.q_proj,0,11760.0,4096,363,4096,1,0.08827005533599684,210.2,55.94,success,14.5,,2,210.25,7.98828125
218,Linear,0.013659141873829772,4096,4096,1.0,2.693698669559102,6.64480746026005,-0.9451026763686663,True,293.2,LAYER_TYPE.DENSE,6.827063514185974,4.086,2.467,_orig_mod.model.layers.15.self_attn.k_proj,0,12150.0,4096,359,4096,1,0.08938999687398852,293.2,41.44,success,17.125,,3,293.25,7.98828125
219,Linear,0.06188480175126676,4096,4096,1.0,8.99558260717439,9.76864048747844,-0.9885002482427377,True,12.18,LAYER_TYPE.DENSE,10.365240669660038,3.785,1.086,_orig_mod.model.layers.15.self_attn.v_proj,0,6092.0,4096,47,4096,1,1.166275589016206,12.18,500.2,success,3.490234375,under-trained,2,12.1796875,7.43359375
220,Linear,0.03978166838227282,4096,4096,1.0,5.913052608660021,8.69057048440755,-0.9868929307659203,True,29.48,LAYER_TYPE.DENSE,8.716731908663679,3.785,1.47,_orig_mod.model.layers.15.self_attn.o_proj,0,6104.0,4096,131,4096,1,0.4292553994775355,29.48,207.0,success,5.4296875,,3,29.484375,5.98046875
223,Linear,0.009020295219768437,4096,11008,2.6875,3.7383633389110167,8.615759257646484,-1.0061807404877299,True,201.2,LAYER_TYPE.DENSE,8.673841038033318,4.363,2.305,_orig_mod.model.layers.15.mlp.gate_proj,0,23060.0,4096,341,4096,1,0.1482906887671965,201.2,114.56,success,14.1875,,0,201.25,12.5
224,Linear,0.025567736555971055,4096,11008,2.6875,4.817706787533076,8.976742725208116,-1.0134136691334084,True,72.94,LAYER_TYPE.DENSE,9.18597748362162,4.36,1.863,_orig_mod.model.layers.15.mlp.up_proj,0,22780.0,4096,273,4096,1,0.23105812594715838,72.94,312.5,success,8.5390625,,0,72.9375,13.03125
225,Linear,0.013820480339095664,4096,11008,2.6875,4.030482840403491,6.781759701186734,-1.0126100103949995,True,48.2,LAYER_TYPE.DENSE,7.8981617836627835,4.336,1.683,_orig_mod.model.layers.15.mlp.down_proj,0,21740.0,4096,384,4096,1,0.15464867985934963,48.2,451.2,success,6.94140625,,0,48.1875,10.8984375
231,Linear,0.02710746523948876,4096,4096,1.0,2.895085884861296,6.853211118070099,-0.9563538987063885,True,233.2,LAYER_TYPE.DENSE,6.979079908815759,4.06,2.367,_orig_mod.model.layers.16.self_attn.q_proj,0,11416.0,4096,289,4096,1,0.11147564028595859,233.2,48.94,success,15.2734375,,2,233.25,8.8984375
232,Linear,0.01276518484045397,4096,4096,1.0,2.9276423218987846,7.3419780103867955,-0.9547465812295711,True,321.8,LAYER_TYPE.DENSE,7.409665951876377,4.08,2.508,_orig_mod.model.layers.16.self_attn.k_proj,0,12020.0,4096,315,4096,1,0.10861034066316763,321.8,37.34,success,17.9375,,3,321.75,8.59375
233,Linear,0.052981916313656785,4096,4096,1.0,6.602991325252618,7.918431003330288,-0.9893039069811465,True,15.83,LAYER_TYPE.DENSE,8.523421595228372,3.838,1.199,_orig_mod.model.layers.16.self_attn.v_proj,0,6892.0,4096,121,4096,1,0.509362847750238,15.83,435.5,success,3.978515625,under-trained,3,15.828125,6.90234375
234,Linear,0.022293432289747228,4096,4096,1.0,6.11213379221507,9.824777560533208,-0.9860892720275115,True,40.53,LAYER_TYPE.DENSE,9.835154977286928,3.836,1.607,_orig_mod.model.layers.16.self_attn.o_proj,0,6856.0,4096,106,4096,1,0.4965343278857325,40.53,169.1,success,6.3671875,under-trained,3,40.53125,7.12890625
237,Linear,0.00898507859465636,4096,11008,2.6875,3.7078198275774192,8.711928227686787,-1.0061807404877299,True,224.1,LAYER_TYPE.DENSE,8.76307401544773,4.37,2.35,_orig_mod.model.layers.16.mlp.gate_proj,0,23410.0,4096,444,4096,1,0.12850744202011305,224.1,104.44,success,14.96875,,0,224.125,11.296875
238,Linear,0.012047491998179116,4096,11008,2.6875,4.947479836752737,9.315176880136013,-1.0142173278718172,True,76.3,LAYER_TYPE.DENSE,9.46859860604471,4.355,1.883,_orig_mod.model.layers.16.mlp.up_proj,0,22640.0,4096,226,4096,1,0.2631653224501825,76.3,296.8,success,8.734375,,0,76.3125,13.4140625
239,Linear,0.011991704970761186,4096,11008,2.6875,4.70113813044123,7.891851998269994,-1.0150209866102258,True,47.7,LAYER_TYPE.DENSE,8.672155719611933,4.336,1.679,_orig_mod.model.layers.16.mlp.down_proj,0,21680.0,4096,287,4096,1,0.21847127607310407,47.7,454.8,success,6.90625,,0,47.6875,11.8046875
245,Linear,0.034886111375550366,4096,4096,1.0,2.868217204414421,6.683170165754696,-0.9571575574447972,True,213.9,LAYER_TYPE.DENSE,6.819497468812575,4.04,2.33,_orig_mod.model.layers.17.self_attn.q_proj,0,10936.0,4096,280,4096,1,0.11164733255834185,213.9,51.12,success,14.625,,2,213.875,8.7109375
246,Linear,0.015136273556995816,4096,4096,1.0,2.8553247190233453,7.026775675721514,-0.9531392637527536,True,289.5,LAYER_TYPE.DENSE,7.119051286462911,4.055,2.46,_orig_mod.model.layers.17.self_attn.k_proj,0,11390.0,4096,293,4096,1,0.10838922740665917,289.5,39.34,success,17.015625,,2,289.5,8.4921875
247,Linear,0.05356755288664816,4096,4096,1.0,13.828365552933269,15.718962405873365,-0.9901075657195552,True,13.71,LAYER_TYPE.DENSE,15.787313030054545,3.844,1.137,_orig_mod.model.layers.17.self_attn.v_proj,0,6984.0,4096,34,4096,1,2.2000465420189537,13.71,509.2,success,3.703125,under-trained,2,13.7109375,8.3125
248,Linear,0.028954802932631307,4096,4096,1.0,7.228828896113687,10.91383737635914,-0.9901075657195552,True,32.34,LAYER_TYPE.DENSE,10.918452807704162,3.848,1.51,_orig_mod.model.layers.17.self_attn.o_proj,0,7028.0,4096,96,4096,1,0.635727187107581,32.34,217.2,success,5.6875,under-trained,3,32.34375,7.0234375
251,Linear,0.009962263005739769,4096,11008,2.6875,3.743725930254334,8.78898157844865,-1.0069843992261385,True,223.1,LAYER_TYPE.DENSE,8.836959777048248,4.37,2.348,_orig_mod.model.layers.17.mlp.gate_proj,0,23500.0,4096,435,4096,1,0.13155158928907998,223.1,105.3,success,14.9375,,0,223.125,11.40625
252,Linear,0.011455186668699269,4096,11008,2.6875,5.05798719675408,9.271330047175203,-1.0142173278718172,True,68.06,LAYER_TYPE.DENSE,9.48922558853829,4.36,1.833,_orig_mod.model.layers.17.mlp.up_proj,0,22780.0,4096,239,4096,1,0.26248937088677654,68.06,334.8,success,8.25,,0,68.0625,13.328125
253,Linear,0.010455945980645476,4096,11008,2.6875,5.14249685209898,8.512238441706808,-1.0166283040870432,True,45.2,LAYER_TYPE.DENSE,9.203519094852762,4.34,1.655,_orig_mod.model.layers.17.mlp.down_proj,0,21900.0,4096,297,4096,1,0.24037204727241587,45.2,484.8,success,6.72265625,,0,45.1875,11.6171875
259,Linear,0.03510398072736176,4096,4096,1.0,2.589999390177122,6.1006626260812675,-0.9515319462759362,True,226.9,LAYER_TYPE.DENSE,6.314961669500307,4.03,2.355,_orig_mod.model.layers.18.self_attn.q_proj,0,10700.0,4096,460,4096,1,0.07413410382196664,226.9,47.2,success,15.0625,,3,226.875,5.9609375
260,Linear,0.015469706486277601,4096,4096,1.0,2.7480533186925933,6.778889338884269,-0.9499246287991188,True,292.8,LAYER_TYPE.DENSE,6.886718608283628,4.04,2.467,_orig_mod.model.layers.18.self_attn.k_proj,0,10970.0,4096,363,4096,1,0.09174900491863522,292.8,37.47,success,17.109375,,3,292.75,7.078125
261,Linear,0.05311488284887522,4096,4096,1.0,9.223041169611212,9.997632517840279,-0.9917148831963727,True,12.125,LAYER_TYPE.DENSE,10.667102305956277,3.842,1.084,_orig_mod.model.layers.18.self_attn.v_proj,0,6956.0,4096,77,4096,1,0.9371025119402292,12.125,573.5,success,3.482421875,under-trained,2,12.125,7.19140625
262,Linear,0.030315191226582217,4096,4096,1.0,7.246237435257294,10.64291123303415,-0.9949295181500076,True,29.44,LAYER_TYPE.DENSE,10.648251632479067,3.844,1.469,_orig_mod.model.layers.18.self_attn.o_proj,0,6984.0,4096,163,4096,1,0.4892430744271253,29.44,237.2,success,5.42578125,under-trained,2,29.4375,5.734375
265,Linear,0.010241247397467457,4096,11008,2.6875,3.7694986252374774,8.7316901748665,-1.0069843992261385,True,206.9,LAYER_TYPE.DENSE,8.785110128872613,4.38,2.316,_orig_mod.model.layers.18.mlp.gate_proj,0,23890.0,4096,456,4096,1,0.12969365587962142,206.9,115.5,success,14.3828125,,0,206.875,11.40625
266,Linear,0.014153224295040956,4096,11008,2.6875,5.3364426408979995,9.646245437795114,-1.0150209866102258,True,64.25,LAYER_TYPE.DENSE,9.855830673423933,4.355,1.808,_orig_mod.model.layers.18.mlp.up_proj,0,22620.0,4096,172,4096,1,0.33065065153314477,64.25,352.0,success,8.015625,,0,64.25,14.4765625
267,Linear,0.016276866667551793,4096,11008,2.6875,5.27733939615339,8.823051802943949,-1.017431962825452,True,47.0,LAYER_TYPE.DENSE,9.407718344493775,4.34,1.672,_orig_mod.model.layers.18.mlp.down_proj,0,21870.0,4096,362,4096,1,0.22481196753184873,47.0,465.2,success,6.85546875,,0,47.0,10.921875
273,Linear,0.016790843031771918,4096,4096,1.0,2.761749714995652,6.53757940346627,-0.9547465812295711,True,232.5,LAYER_TYPE.DENSE,6.675462971195144,4.01,2.367,_orig_mod.model.layers.19.self_attn.q_proj,0,10296.0,4096,458,4096,1,0.08241117568685868,232.5,44.28,success,15.25,,3,232.5,5.80859375
274,Linear,0.02018747643272545,4096,4096,1.0,2.9085378490528355,7.169091338876325,-0.9547465812295711,True,291.2,LAYER_TYPE.DENSE,7.231055013554571,4.023,2.465,_orig_mod.model.layers.19.self_attn.k_proj,0,10560.0,4096,450,4096,1,0.08996933701442983,291.2,36.25,success,17.0625,,3,291.25,6.0859375
275,Linear,0.03315239822104943,4096,4096,1.0,9.971152454233197,12.405515846379974,-0.9917148831963727,True,17.56,LAYER_TYPE.DENSE,12.527133346603756,3.883,1.244,_orig_mod.model.layers.19.self_attn.v_proj,0,7644.0,4096,52,4096,1,1.2440750066824,17.56,435.2,success,4.19140625,under-trained,3,17.5625,8.609375
276,Linear,0.04132196596617688,4096,4096,1.0,7.356278911452283,10.962579705933774,-0.9957331768884163,True,30.94,LAYER_TYPE.DENSE,10.971251521384138,3.88,1.49,_orig_mod.model.layers.19.self_attn.o_proj,0,7588.0,4096,167,4096,1,0.491863629414857,30.94,245.2,success,5.5625,under-trained,2,30.9375,6.125
279,Linear,0.009671438279094668,4096,11008,2.6875,3.7964731501131133,8.727439253287372,-1.0077880579645473,True,198.9,LAYER_TYPE.DENSE,8.784377041122822,4.383,2.299,_orig_mod.model.layers.19.mlp.gate_proj,0,24160.0,4096,413,4096,1,0.1376054478279165,198.9,121.5,success,14.1015625,,0,198.875,11.9765625
280,Linear,0.013075419140263972,4096,11008,2.6875,5.4794530250746885,9.492724283674313,-1.0150209866102258,True,54.03,LAYER_TYPE.DENSE,9.862042987304225,4.35,1.732,_orig_mod.model.layers.19.mlp.up_proj,0,22510.0,4096,139,4096,1,0.3799422466889808,54.03,416.8,success,7.3515625,,0,54.03125,15.1640625
281,Linear,0.02472951291984049,4096,11008,2.6875,5.79504104623219,9.654628930539175,-1.0190392803022694,True,46.3,LAYER_TYPE.DENSE,10.094705056644795,4.34,1.666,_orig_mod.model.layers.19.mlp.down_proj,0,21940.0,4096,369,4096,1,0.24961986620011953,46.3,473.8,success,6.8046875,,0,46.3125,10.828125
287,Linear,0.01929780759190247,4096,4096,1.0,3.092082714723993,7.355774895573874,-0.9651941448288845,True,239.8,LAYER_TYPE.DENSE,7.400077873821615,4.023,2.379,_orig_mod.model.layers.20.self_attn.q_proj,0,10580.0,4096,407,4096,1,0.10370069012925996,239.8,44.12,success,15.484375,,2,239.75,6.6484375
288,Linear,0.020689741873445244,4096,4096,1.0,3.2277151663784243,7.981030079365401,-0.9643904860904758,True,296.5,LAYER_TYPE.DENSE,7.99815118973697,4.04,2.473,_orig_mod.model.layers.20.self_attn.k_proj,0,10904.0,4096,416,4096,1,0.1092227221547133,296.5,36.78,success,17.21875,,3,296.5,6.74609375
289,Linear,0.04650472191423094,4096,4096,1.0,7.8196624128089045,8.9574843849852,-0.9925185419347814,True,13.99,LAYER_TYPE.DENSE,9.858101826806157,3.91,1.1455,_orig_mod.model.layers.20.self_attn.v_proj,0,8144.0,4096,109,4096,1,0.6532051915323067,13.99,582.0,success,3.740234375,under-trained,3,13.9921875,7.82421875
290,Linear,0.04622490702394011,4096,4096,1.0,7.518209049009801,11.189209561221618,-0.9949295181500076,True,30.77,LAYER_TYPE.DENSE,11.19532098443053,3.902,1.488,_orig_mod.model.layers.20.self_attn.o_proj,0,7972.0,4096,185,4096,1,0.4792282602696179,30.77,259.0,success,5.546875,under-trained,3,30.765625,6.40625
293,Linear,0.009734628453331395,4096,11008,2.6875,3.8084898444786988,8.725309741354518,-1.0085917167029559,True,195.6,LAYER_TYPE.DENSE,8.786129725022265,4.387,2.291,_orig_mod.model.layers.20.mlp.gate_proj,0,24400.0,4096,426,4096,1,0.13607177758025257,195.6,124.75,success,13.984375,,0,195.625,11.9375
294,Linear,0.01491675453668384,4096,11008,2.6875,5.5432440608964955,9.576170648169825,-1.0150209866102258,True,53.4,LAYER_TYPE.DENSE,9.989454216884374,4.35,1.728,_orig_mod.model.layers.20.mlp.up_proj,0,22560.0,4096,139,4096,1,0.38535293172866836,53.4,422.5,success,7.30859375,,0,53.40625,15.2578125
295,Linear,0.031013288472472755,4096,11008,2.6875,7.193221369660882,11.59766453252941,-1.0198429390406782,True,40.94,LAYER_TYPE.DENSE,11.88864015552233,4.344,1.612,_orig_mod.model.layers.20.mlp.down_proj,0,22020.0,4096,284,4096,1,0.3675000763323874,40.94,538.0,success,6.3984375,under-trained,0,40.9375,11.5
301,Linear,0.020517315332583608,4096,4096,1.0,2.813808782369434,6.660812977015144,-0.9547465812295711,True,232.5,LAYER_TYPE.DENSE,6.782932591987662,3.994,2.367,_orig_mod.model.layers.21.self_attn.q_proj,0,9890.0,4096,509,4096,1,0.0803956608096153,232.5,42.53,success,15.25,,2,232.5,5.203125
302,Linear,0.02750919681648145,4096,4096,1.0,2.864234149643681,7.0151359836976095,-0.9539429224911624,True,281.5,LAYER_TYPE.DENSE,7.09351345334529,4.004,2.45,_orig_mod.model.layers.21.self_attn.k_proj,0,10090.0,4096,531,4096,1,0.08090087125179102,281.5,35.84,success,16.78125,,3,281.5,5.1875
303,Linear,0.053523061641178316,4096,4096,1.0,5.4334569310203955,6.367332341039526,-0.990911224457964,True,14.85,LAYER_TYPE.DENSE,7.748054146413106,3.918,1.172,_orig_mod.model.layers.21.self_attn.v_proj,0,8264.0,4096,194,4096,1,0.31830365745064515,14.85,556.5,success,3.853515625,,2,14.8515625,7.06640625
304,Linear,0.0625099587992709,4096,4096,1.0,8.69292376682796,15.178659858484759,-0.996536835626825,True,55.78,LAYER_TYPE.DENSE,15.182092284728359,3.908,1.746,_orig_mod.model.layers.21.self_attn.o_proj,0,8092.0,4096,162,4096,1,0.6044131736305788,55.78,145.1,success,7.46875,under-trained,3,55.78125,6.4765625
307,Linear,0.009313308252161034,4096,11008,2.6875,3.7908359006437293,8.74409609113329,-1.0085917167029559,True,202.6,LAYER_TYPE.DENSE,8.798043657756834,4.39,2.307,_orig_mod.model.layers.21.mlp.gate_proj,0,24660.0,4096,413,4096,1,0.13732805691582392,202.6,121.7,success,14.234375,,0,202.625,12.171875
308,Linear,0.021600600662643243,4096,11008,2.6875,5.862824984218001,9.864890085749625,-1.0150209866102258,True,48.12,LAYER_TYPE.DENSE,10.36419278167951,4.35,1.683,_orig_mod.model.layers.21.mlp.up_proj,0,22480.0,4096,98,4096,1,0.4912195031519878,48.12,467.0,success,6.9375,,0,48.125,16.59375
309,Linear,0.03790602151723077,4096,11008,2.6875,8.409861968963192,12.762622558367969,-1.0206465977790868,True,32.94,LAYER_TYPE.DENSE,13.055082358130726,4.344,1.518,_orig_mod.model.layers.21.mlp.down_proj,0,22030.0,4096,251,4096,1,0.46770634025368346,32.94,669.0,success,5.73828125,under-trained,0,32.9375,11.765625
